-0.84851,0.064748,0.25162,-0.14887,-0.56759,0.13955,-0.010501,-0.23778,0.058603,0.57794,-0.15587,-0.21862,0.28171,-0.22389,-0.06074,0.33376,-0.007213,-0.24089,0.30598,-0.026903,-0.58307,0.018137,0.50452,-0.26341,-0.06203,0.79062,0.23717,-0.31704,0.0056654,0.61746,-0.39199,-0.24939,0.34419,-0.0096989,-0.55267,0.10534,0.36408,-0.22822,-0.27472,0.16374,0.16984,-0.23556,0.11266,0.25379,-0.23624,-0.05253,0.36353,-0.18613,-0.59792,0.25879,0.080001,-0.60554,-0.1638,0.59325,-0.088286,-0.28694,0.50724,0.1316,-0.054034,0.014315,0.46362,-0.44753,-0.50423,-0.085463,0.43105,0.17585,0.24654,0.23799,0.19699,-0.0002113,0.061814,-0.031739,-0.21786,0.070028,0.60514,-0.33257,-0.073616,0.2688,0.014214,-0.35954,0.18127,0.14483,-0.41287,0.10167,0.018168,-0.18646,-0.15599,-0.078713,-0.16353,0.2111,-0.078567,-0.57012,-0.0018129,0.27442,-0.49868,-0.38557,0.33771,-0.26576,-0.44098,-0.2491
-0.41303,0.068652,0.48666,-0.10588,-0.34419,0.34782,0.12828,-0.55926,0.078895,0.37911,-0.32305,-0.086515,0.17242,0.093447,-0.11293,-0.0016509,0.031185,-0.31077,-0.051705,0.18628,-0.16766,0.043796,0.56923,-0.51955,-0.6702,0.27895,0.10974,-0.65642,0.31157,0.69057,-0.32435,0.072463,0.75572,0.165,-0.31328,0.36137,0.45202,-0.10513,-0.28099,0.33713,0.068373,-0.30495,0.18863,0.10613,-0.24252,-0.35757,0.56222,0.012955,-0.55465,0.36416,0.43486,-0.56238,-0.11358,0.53356,0.013379,-0.14558,0.20105,0.5451,-0.21013,-0.014965,0.39409,0.34329,-0.22189,0.08744,0.051321,-0.043591,0.12396,0.011749,-0.28195,-0.017693,0.29474,0.32285,-0.33574,-0.27583,0.35312,-0.25108,-0.52806,0.42977,0.09143,-0.46911,0.1235,0.29315,-0.13723,0.32525,-0.25369,-0.084871,-0.024159,-0.074935,-0.42138,0.14167,-0.034758,-0.52733,0.044062,-0.33867,-0.34034,-0.24599,0.1059,-0.26954,-0.44995,-0.18597
-0.24362,0.010439,0.0074688,-0.14758,-0.10395,0.012069,0.16919,-0.26533,0.27601,0.36308,0.064222,-0.22701,-0.073034,-0.17485,-0.23243,0.0080625,-0.029577,-0.21705,0.35422,0.22584,-0.29739,0.26907,0.46823,-0.30159,-0.46308,0.3921,-0.2032,-0.33217,0.21851,0.4403,-0.042867,-0.28049,0.33303,0.28293,-0.64237,0.027088,0.28807,-0.2704,-0.20274,0.3601,0.12071,-0.30263,-0.035261,0.23849,-0.20957,-0.34729,0.41668,0.061498,-0.18951,0.22322,0.55462,-0.26869,-0.44552,0.4627,0.12476,-0.29597,0.077042,0.42703,-0.38395,0.0058751,0.31427,0.086912,-0.055802,0.16304,0.05123,-0.033143,0.06117,0.11137,0.2684,-0.25862,0.16991,0.23315,-0.45015,-0.076198,0.27962,-0.096457,-0.43068,0.19594,-0.20978,-0.45139,0.035143,0.08846,-0.23393,0.11368,0.16531,-0.29175,0.1555,-0.025568,-0.027528,-0.19994,0.016431,-0.6288,-0.085309,0.028057,-0.14928,-0.35305,0.057333,-0.39825,-0.56675,0.10205
-0.25207,0.22287,0.29096,-0.061677,-0.21647,0.08914,-0.18107,-0.41796,-0.16591,0.077569,-0.045704,-0.16163,-0.066106,-0.26145,0.12968,0.028082,0.048369,-0.32131,0.34324,-0.0066779,-0.2894,0.098413,0.30805,-0.28183,-0.57942,0.57032,0.34907,-0.40598,-0.14772,0.17986,-0.65047,-0.021956,0.47667,0.10921,-0.48294,-0.17995,0.44785,-0.36745,-0.27063,0.21132,0.29863,-0.1192,0.023906,0.22424,-0.067727,-0.29958,0.40543,0.02006,-0.22602,0.3768,0.21179,-0.059026,-0.010739,0.2375,0.10683,0.038611,-0.038528,0.33607,-0.043697,0.069184,0.30047,-0.17962,-0.18497,-0.050836,-0.0065919,-0.13509,0.25878,-0.041646,0.18976,0.00981,-0.11051,0.3019,-0.19106,-0.004058,0.14285,-0.012981,-0.43259,0.17824,0.29274,-0.71816,0.3168,0.33353,-0.42368,-0.089058,-0.080131,0.060857,0.067832,-0.29486,-0.041487,0.059131,-0.037399,-0.12118,0.092638,0.019172,-0.35483,-0.22922,0.19182,-0.097939,-0.28288,-0.26109
-0.24688,0.18418,0.024192,-0.31096,0.00089898,0.38579,0.082504,0.23032,-0.0029958,0.2216,-0.11662,-0.063791,-0.16406,0.06264,-0.055442,0.14764,-0.035103,-0.19209,0.34158,-0.027356,-0.35036,-0.12858,0.18236,0.089831,-0.32375,0.14405,0.13733,-0.45964,-0.18981,0.27181,-0.26473,-0.064848,0.57913,-0.055658,-0.17275,0.22185,0.29127,0.097094,-0.16924,0.20386,0.034746,0.055996,0.21575,0.018413,-0.13913,-0.057017,0.071386,0.1682,-0.27118,-0.16782,0.13731,0.064236,0.038439,0.1073,-0.031446,0.051678,0.19131,0.10337,-0.26423,-0.26413,0.16423,0.089653,-0.29003,0.011384,0.33047,-0.083505,0.29698,-0.27902,0.18007,-0.2908,-0.088149,0.04667,-0.68082,0.16421,-0.02718,-0.19778,-0.099072,-0.17298,0.15598,-0.10368,0.10588,-0.0097844,0.049285,-0.057083,-0.21435,-0.47046,-0.34479,0.08848,-0.038539,-0.13204,-0.047113,0.0043512,-0.00578,-0.10444,-0.085537,-0.22459,0.048936,-0.19054,-0.26149,-0.37644
-0.34874,-0.02287,0.43305,-0.1003,0.25687,-0.035397,0.20668,-0.029441,0.031285,0.14057,-0.23353,0.082479,0.12534,-0.26287,0.10293,0.092795,0.011906,-0.058726,0.05988,0.080478,-0.01148,0.081444,0.073147,-0.38735,0.14511,0.11937,0.1536,-0.11627,-0.16956,0.35177,0.059708,-0.082495,-0.13246,-0.021347,-0.13896,0.040394,-0.099677,-0.07969,-0.036402,0.1416,-0.14218,-0.13417,0.30508,0.064877,-0.043171,-0.11562,0.16113,-0.12132,-0.087918,0.19356,0.10884,0.04564,-0.064002,0.073956,-0.12237,0.10678,0.18573,0.22268,-0.3003,-0.040524,0.11019,0.10092,0.15291,-0.011834,-0.014933,-0.067455,-0.22828,-0.1926,-0.064113,0.21361,-0.18634,-0.1472,-0.38322,0.13507,0.35813,-0.22591,0.20942,0.044066,0.095905,-0.1851,-0.20232,0.17449,0.10036,-0.2479,-0.065869,-0.13382,0.021838,0.26453,0.28333,0.068602,-0.20233,-0.11854,0.052385,0.12628,-0.067123,-0.10012,-0.14976,-0.063164,0.11613,-0.24213
0.0088281,0.13719,-0.33323,-0.13973,-0.13116,0.18177,0.015781,-0.16094,-0.083823,-0.15672,0.091723,-0.060121,-0.0074716,-0.030962,0.14788,0.40103,0.0015074,-0.32821,0.17392,-0.25368,-0.2546,0.22766,0.027911,0.2421,0.22189,-0.04096,0.095254,-0.20235,-0.30977,-0.11963,0.023884,0.018345,0.11207,-0.30951,0.023274,-0.097125,0.13493,-0.049914,-0.025019,0.003682,-0.067748,-0.0345,-0.29637,-0.21055,0.069208,-0.22571,-0.22602,-0.20931,0.19402,-0.25439,-0.056002,0.0042795,0.066005,0.035566,0.034176,0.10625,0.21145,-0.20573,-0.35955,0.10486,-0.014771,0.076261,0.16558,-0.15456,-0.15454,0.015492,-0.13042,-0.0023783,0.23443,-0.18415,0.034619,-0.0033222,0.0063971,-0.095011,-0.25771,0.33837,0.083096,0.21983,-0.045031,0.17373,-0.033109,0.29589,0.15539,0.0214,0.30227,-0.13034,0.21982,0.075754,0.11705,0.17858,-0.032103,0.018363,0.23557,-0.013873,0.1659,0.12498,0.073575,-0.028717,0.27626,-0.027409
0.1508,0.021043,-0.071996,0.22889,0.28241,0.30535,-0.10095,-0.16723,-0.17169,-0.021294,-0.25628,0.088631,-0.19858,0.094788,-0.039784,0.026216,0.012729,0.22344,-0.18503,-0.14172,0.2438,0.050728,0.042014,0.38361,0.036554,-0.055246,0.0055251,0.23381,-0.20001,-0.25619,-0.29658,0.14151,-0.32499,0.20922,-0.034211,-0.1462,-0.60932,0.14645,-0.062589,-0.044414,-0.19146,0.22678,0.074834,-0.0048918,0.37937,0.032533,-0.11759,0.17261,0.20237,0.04969,0.07516,-0.073629,0.099409,0.098102,-0.22251,-0.11835,-0.067531,-0.31341,0.16291,-0.02383,-0.10599,0.10446,0.16817,-0.056518,0.083364,-0.046942,-0.13775,-0.082507,-0.17629,0.056771,-0.082543,-0.13638,0.30328,0.10303,-0.023087,0.070401,0.094873,-0.32736,-0.22699,0.2656,0.027419,-0.078047,-0.050984,-0.051376,-0.010029,-0.017553,0.066667,0.14963,0.37624,0.13997,0.14566,0.43999,-0.033762,-0.063783,-0.075457,0.24707,-0.13174,-0.10094,0.19233,0.008832
0.90251,-0.18137,-0.81161,0.28626,0.34606,-0.2566,-0.055842,0.3695,-0.074736,-0.7391,-0.061286,-0.02507,-0.020766,0.37848,0.051219,-0.32338,0.22943,0.49582,-0.11162,-0.44237,0.70257,-0.26972,-0.9827,0.40387,0.74335,-0.6901,-0.31753,1.1534,-0.50293,-0.79935,0.87026,0.55882,-1.1422,-0.034148,1.0294,-0.26029,-0.49596,0.30343,0.3674,-0.68558,-0.25551,0.28817,-0.20387,-0.55451,0.31649,0.281,-0.86133,-0.065793,0.81343,-0.70547,-0.45923,0.53514,0.0051112,-0.8676,0.11261,0.59687,-0.16458,-0.47024,0.08626,0.3481,-1.0317,0.070254,0.24455,-0.24585,-0.066398,-0.052591,-0.00080636,-0.15257,0.15567,0.16246,-0.31438,-0.21518,0.6672,-0.11821,-0.81093,0.49509,0.35112,-0.51758,-0.24646,0.75915,-0.063684,-0.34713,0.91528,0.36397,0.063002,0.29924,0.088088,0.20719,0.38221,0.0025228,0.77594,0.53733,-0.14707,0.1768,0.69788,0.86911,-0.34143,0.38439,1.0365,-0.12006
0.91944,-0.36063,-0.83511,0.62887,0.23699,-0.49621,-0.26194,0.3873,-0.10704,-0.27518,0.21177,0.021549,-0.11233,0.19234,0.31947,-0.43992,0.21248,0.15333,-0.61766,-0.25495,0.70852,-0.21872,-0.93721,0.55209,1.175,-1.005,-0.20657,1.0752,-0.32044,-0.87058,0.58034,0.38489,-0.75605,0.0020846,0.6613,-0.052922,-0.54441,0.49892,0.43108,-0.36544,-0.39933,0.065395,-0.3411,-0.26833,0.49325,0.6158,-0.74429,-0.22107,0.84948,-0.38425,-0.46774,0.55466,0.21332,-0.55477,-0.23197,0.34502,-0.19606,-0.48854,0.33408,0.2915,-0.66608,0.053062,0.57245,-0.24813,-0.40208,-0.26144,0.17741,-0.28906,0.052355,0.10336,-0.17813,0.24855,0.32651,-0.14945,-0.5187,0.16407,0.64476,-0.87366,-0.11187,0.86765,-0.087177,-0.36749,0.36266,0.21182,-0.1172,0.3208,0.014575,-0.076205,-0.047665,0.15751,0.17152,0.76936,0.31965,-0.21251,0.57604,0.60952,-0.50756,0.3077,1.0096,-0.071971
0.64919,-0.25654,-0.5029,0.078411,0.20799,-0.24978,-0.038907,0.5094,-0.13953,-0.43692,0.17337,0.31975,0.033629,0.35138,0.058421,-0.30331,0.14412,0.11903,-0.2547,-0.051652,0.32145,-0.24023,-0.99364,0.50262,0.35487,-0.65277,-0.4716,0.53514,0.0035027,-0.58238,-0.097478,0.42745,-0.67588,-0.13382,0.17768,0.28379,-0.50382,0.16044,0.43138,-0.40128,-0.14481,0.097039,-0.29482,-0.26829,0.46269,0.32456,-0.46964,-0.20873,0.48822,-0.1945,-0.42219,0.45441,0.28839,-0.74916,-0.13629,0.40977,-0.27053,-0.11347,0.36417,0.016948,-0.42116,-0.32518,0.32215,-0.077061,-0.3211,0.008098,-0.073946,-0.088456,-0.16307,0.31643,0.0027919,0.00096365,0.36167,0.06007,-0.58247,0.31894,0.48763,-0.46482,-0.25911,0.56135,-0.042844,-0.22468,0.084441,0.40359,0.24112,0.22558,0.34761,0.15747,-0.0053249,-0.077365,0.32613,0.37207,-0.082658,0.0665,0.5044,0.21752,-0.095992,0.1329,0.66055,-0.14231
0.59741,0.10858,-0.41038,0.16355,0.019077,-0.1041,0.048068,0.33921,-0.40083,-0.3139,0.29077,0.13392,-0.16972,0.17043,0.017638,0.056088,0.12818,0.053012,-0.33794,0.10507,0.2215,-0.21786,-0.75068,0.40356,0.44836,-0.26401,-0.30852,0.65406,-0.28362,-0.4616,0.61061,0.59727,-0.37436,-0.33067,0.53546,-0.30302,-0.29505,0.2786,0.40961,-0.07956,-0.18702,0.054291,-0.27766,-0.31879,0.21498,0.31146,-0.58416,-0.0037502,0.68866,-0.30391,-0.22207,0.4863,0.15008,-0.203,0.0065331,0.58414,-0.21483,-0.38016,0.17718,0.039383,-0.14248,-0.26349,0.3277,-0.23401,0.028568,0.0036243,-0.15337,-0.015278,0.11217,-0.026498,0.13907,0.11735,0.25945,-0.2178,-0.49105,0.3176,0.18416,-0.24301,0.1449,0.55845,0.043534,-0.2406,0.29006,0.28975,0.35857,0.64516,0.093476,0.34799,0.10202,-0.13585,0.016028,0.26957,0.11639,0.081567,0.36536,0.24874,-0.34776,0.27309,0.28754,-0.082994
0.53017,0.14069,-0.21228,-0.093179,0.38494,0.33394,0.028415,0.054958,0.17422,-0.26587,0.1419,-0.032057,-0.22163,0.015,0.16658,-0.14584,-0.2406,0.22473,0.12843,0.14625,0.27314,-0.067151,-0.3973,-0.046772,0.13927,-0.17962,-0.26507,-0.061651,-0.10387,-0.31933,0.056202,0.41364,-0.074212,-0.071626,0.03327,-0.015044,-0.032305,0.12307,0.21766,-0.0027617,-0.021125,-0.032201,-0.21272,-0.12035,0.059784,0.039447,-0.31116,-0.13126,0.089034,0.048023,0.12602,0.097177,-0.028581,-0.2544,0.21452,0.081398,-0.035888,-0.23519,-0.057743,0.098201,-0.18151,0.020206,0.16632,-0.21157,-0.13811,0.01018,-0.10763,0.041969,0.028452,0.19611,0.31058,0.195,0.048682,-0.066429,-0.19332,-0.0048822,-0.0062005,-0.27079,-0.14533,0.11768,-0.10484,-0.06842,0.20302,-0.039706,-0.064907,-0.0028635,0.3121,0.037751,0.056637,0.032676,0.067368,0.20655,0.00013715,0.0016337,-0.030341,0.12431,0.077531,-0.024773,0.13911,0.28906
-0.069797,0.037535,-0.016718,0.04194,0.18104,0.13352,-0.34494,-0.020233,-0.25425,-0.1248,0.052226,-0.1621,0.10583,-0.029218,0.25664,-0.12766,-0.18478,-0.099426,0.096155,-0.15604,-0.21429,0.31768,0.037098,0.13133,0.16089,-0.24164,0.16553,0.039543,-0.24323,-0.33898,-0.32464,0.009883,-0.13503,-0.084765,-0.2543,0.01233,-0.066806,-0.082144,-0.028849,0.11705,0.026683,0.042448,0.17624,0.13652,-0.27304,-0.11782,0.1387,0.016479,-0.35035,-0.10022,-0.2397,0.053729,0.088986,0.20764,0.12649,0.13047,0.090452,0.092447,-0.27485,-0.13039,0.23312,-0.053588,0.17403,-0.14261,0.20241,-0.24522,0.095358,0.174,0.16142,0.059013,-0.059205,-0.22232,0.13371,-0.0032281,0.08547,0.045398,-0.19462,0.20168,0.13592,0.097064,0.01535,0.057423,0.06512,0.07852,-0.30662,0.043032,0.031641,0.19878,0.19891,-0.39582,-0.098263,0.23754,-0.096423,-0.062573,-0.086939,0.15383,0.064791,0.10666,-0.052534,0.13236
-0.34697,-0.15994,0.24548,0.042542,-0.30936,-0.093085,0.12722,-0.0043806,0.057929,0.16754,0.15926,-0.00037555,-0.10067,-0.16764,-0.35683,0.23774,0.017581,-0.14578,0.13968,0.057957,-0.15215,0.0075977,0.28128,-0.11134,-0.077963,0.064985,0.085489,-0.24252,-0.030936,-0.042458,-0.15102,-0.14435,0.23962,-0.081534,-0.11115,0.2283,0.056133,-0.2827,-0.16589,0.23294,0.12035,-0.020907,0.22047,-0.021661,-0.18254,-0.26993,0.11111,0.10266,-0.29325,0.048418,0.15275,-0.040707,0.04726,0.29982,0.072813,-0.31377,0.20305,-0.077898,-0.22433,-0.065421,0.3428,0.10452,-0.20738,-0.10922,-0.05421,-0.16688,0.09626,-0.15533,-0.10727,0.056958,0.031184,0.10711,-0.023457,-0.26056,0.18013,-0.08317,-0.31904,0.32185,-0.058581,-0.23484,0.13632,0.20928,-0.105,-0.2075,0.25241,-0.17605,-0.023235,0.050349,-0.10318,-0.074586,-0.030633,-0.17003,0.16147,-0.1965,-0.2904,-0.55366,-0.16464,-0.032144,-0.17571,0.053111
